,Sample,Arima_Model,Garch_Model,AIC,LogLikelihood,MSE,RMSE,MAE,DurbinWatson_value,LjungBox_pvalue,Distribution
10,SITHAI.BK," ARIMA(2,0,0)(0,0,0)[0]          ","                             Zero Mean - GARCH Model Results                              
==========================================================================================
Dep. Variable:                          SITHAI.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                  GARCH   Log-Likelihood:               -5174.59
Distribution:      Generalized Error Distribution   AIC:                           10359.2
Method:                        Maximum Likelihood   BIC:                           10388.2
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:27:08   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.0598  2.828e-02      2.115  3.446e-02    [4.376e-03,  0.115]
alpha[1]       0.0391  2.289e-02      1.710  8.734e-02 [-5.732e-03,8.401e-02]
alpha[2]   6.3311e-09  2.319e-02  2.731e-07      1.000 [-4.544e-02,4.544e-02]
beta[1]        0.9491  1.565e-02     60.654      0.000      [  0.918,  0.980]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.201      5.022  5.111e-07 [  0.616,  1.404]
========================================================================

Covariance estimator: robust",10359.180205685941,-5174.590102842971,5.933347604970534,2.4358463836971604,1.6046749385904528,2.012620440358608,0.7430138927335492,generalized error
11,UTP.BK," ARIMA(0,0,0)(0,0,0)[0]          ","                           Zero Mean - GJR-GARCH Model Results                            
==========================================================================================
Dep. Variable:                             UTP.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                              GJR-GARCH   Log-Likelihood:               -3899.68
Distribution:      Generalized Error Distribution   AIC:                           7811.36
Method:                        Maximum Likelihood   BIC:                           7846.14
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:27:16   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.0167  1.154e-02      1.445      0.148 [-5.944e-03,3.929e-02]
alpha[1]       0.0274  3.121e-02      0.877      0.381 [-3.381e-02,8.855e-02]
alpha[2]   1.0359e-11  3.455e-02  2.998e-10      1.000 [-6.771e-02,6.771e-02]
gamma[1]       0.0413  1.521e-02      2.713  6.674e-03  [1.145e-02,7.106e-02]
beta[1]        0.9464  2.491e-02     38.000      0.000      [  0.898,  0.995]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.110      9.149  5.772e-20 [  0.794,  1.226]
========================================================================

Covariance estimator: robust",7811.3636242329285,-3899.6818121164642,2.1038691867477417,1.4504720565208218,0.9740354004466036,1.988184434719169,0.7709180005098837,generalized error
12,BCT.BK," ARIMA(1,0,1)(0,0,0)[0] intercept","                          Zero Mean - TARCH/ZARCH Model Results                           
==========================================================================================
Dep. Variable:                             BCT.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                            TARCH/ZARCH   Log-Likelihood:               -3948.47
Distribution:      Generalized Error Distribution   AIC:                           7908.94
Method:                        Maximum Likelihood   BIC:                           7943.71
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:27:21   Df Model:                            0
                            Volatility Model                            
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
omega          0.3585      0.689      0.520      0.603 [ -0.991,  1.708]
alpha[1]       0.2827  8.347e-02      3.388  7.053e-04 [  0.119,  0.446]
alpha[2]       0.0000      0.386      0.000      1.000 [ -0.756,  0.756]
gamma[1]   8.1911e-03      0.146  5.598e-02      0.955 [ -0.279,  0.295]
beta[1]        0.5389      0.764      0.705      0.481 [ -0.959,  2.037]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100  9.639e-02     10.479  1.083e-25 [  0.821,  1.199]
========================================================================

Covariance estimator: robust",7908.936102286203,-3948.4680511431015,2.583892761215041,1.6074491473185213,0.9739946795819786,2.0189027180365713,0.6391230634724077,generalized error
13,GJS.BK," ARIMA(0,0,1)(0,0,0)[0]          ","                           Zero Mean - GJR-GARCH Model Results                            
==========================================================================================
Dep. Variable:                             GJS.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                              GJR-GARCH   Log-Likelihood:               -4096.38
Distribution:      Generalized Error Distribution   AIC:                           8204.75
Method:                        Maximum Likelihood   BIC:                           8239.52
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:27:29   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.1525  5.903e-02      2.584  9.772e-03    [3.683e-02,  0.268]
alpha[1]       0.0528  3.611e-02      1.462      0.144   [-1.797e-02,  0.124]
alpha[2]   5.9025e-15  3.289e-02  1.795e-13      1.000 [-6.447e-02,6.447e-02]
gamma[1]       0.0408  2.692e-02      1.516      0.129 [-1.195e-02,9.357e-02]
beta[1]        0.8564  4.528e-02     18.911  9.246e-80      [  0.768,  0.945]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0204  6.164e-02     16.553  1.518e-61 [  0.900,  1.141]
========================================================================

Covariance estimator: robust",8204.750804373027,-4096.375402186513,2.1271623412066276,1.4584794620448474,1.0122414906900226,1.9943158155586818,0.9221511911024803,generalized error
14,SCC.BK," ARIMA(4,0,4)(0,0,0)[0]          ","                             Zero Mean - GARCH Model Results                              
==========================================================================================
Dep. Variable:                             SCC.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                  GARCH   Log-Likelihood:               -4304.00
Distribution:      Generalized Error Distribution   AIC:                           8618.00
Method:                        Maximum Likelihood   BIC:                           8646.98
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:27:34   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.0788  2.384e-02      3.306  9.463e-04    [3.209e-02,  0.126]
alpha[1]       0.0435  2.223e-02      1.955  5.063e-02 [-1.197e-04,8.702e-02]
alpha[2]       0.0143  2.489e-02      0.574      0.566 [-3.451e-02,6.306e-02]
beta[1]        0.9100  1.887e-02     48.226      0.000      [  0.873,  0.947]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0493  4.599e-02     22.813 3.397e-115 [  0.959,  1.139]
========================================================================

Covariance estimator: robust",8617.997221735277,-4303.9986108676385,2.760644311446594,1.6615186762256373,1.1210493095784917,1.9976759233208647,0.9846013115787056,generalized error
15,CK.BK," ARIMA(0,0,0)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                            
=========================================================================================
Dep. Variable:                             CK.BK   R-squared:                       0.000
Mean Model:                            Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                EGARCH   Log-Likelihood:               -4536.54
Distribution:      Standardized Skew Student's t   AIC:                           9087.07
Method:                       Maximum Likelihood   BIC:                           9127.64
                                                   No. Observations:                 2430
Date:                           Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                   09:27:41   Df Model:                            0
                               Volatility Model                               
==============================================================================
                  coef    std err          t      P>|t|       95.0% Conf. Int.
------------------------------------------------------------------------------
omega           0.0167  8.776e-03      1.900  5.746e-02 [-5.279e-04,3.387e-02]
alpha[1]        0.3167  5.126e-02      6.177  6.536e-10      [  0.216,  0.417]
alpha[2]       -0.2279  5.151e-02     -4.425  9.664e-06      [ -0.329, -0.127]
gamma[1]   -3.7364e-03  1.117e-02     -0.334      0.738 [-2.563e-02,1.816e-02]
beta[1]         0.9923  5.616e-03    176.672      0.000      [  0.981,  1.003]
                               Distribution                               
==========================================================================
                 coef    std err          t      P>|t|    95.0% Conf. Int.
--------------------------------------------------------------------------
eta            3.9279      0.330     11.896  1.240e-32   [  3.281,  4.575]
lambda         0.0815  2.380e-02      3.423  6.186e-04 [3.482e-02,  0.128]
==========================================================================

Covariance estimator: robust",9087.071148426203,-4536.535574213101,3.209801949105701,1.7915920152494822,1.2332821559839886,2.0888826083209406,0.026332985836137326,skewstudent
16,AMATA.BK," ARIMA(0,0,0)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                             
==========================================================================================
Dep. Variable:                           AMATA.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                 EGARCH   Log-Likelihood:               -4787.13
Distribution:      Generalized Error Distribution   AIC:                           9586.25
Method:                        Maximum Likelihood   BIC:                           9621.03
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:27:47   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.0497  2.573e-02      1.931  5.348e-02   [-7.457e-04,  0.100]
alpha[1]       0.2618  6.501e-02      4.026  5.667e-05      [  0.134,  0.389]
alpha[2]      -0.1501  6.540e-02     -2.296  2.169e-02   [ -0.278,-2.196e-02]
gamma[1]   7.7353e-03  2.000e-02      0.387      0.699 [-3.146e-02,4.693e-02]
beta[1]        0.9685  1.739e-02     55.682      0.000      [  0.934,  1.003]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.250      4.044  5.257e-05 [  0.520,  1.500]
========================================================================

Covariance estimator: robust",9586.254699553869,-4787.127349776934,3.8366617332428556,1.95873983296477,1.3474966382816291,2.1583382694930178,9.145361967144853e-05,generalized error
17,CPNREIT.BK," ARIMA(1,0,0)(0,0,0)[0]          ","                            Zero Mean - FIGARCH Model Results                             
==========================================================================================
Dep. Variable:                         CPNREIT.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                FIGARCH   Log-Likelihood:               -4987.03
Distribution:      Generalized Error Distribution   AIC:                           9984.05
Method:                        Maximum Likelihood   BIC:                           10013.0
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:27:56   Df Model:                            0
                              Volatility Model                             
===========================================================================
                 coef    std err          t      P>|t|     95.0% Conf. Int.
---------------------------------------------------------------------------
omega          0.3834      0.293      1.310      0.190    [ -0.190,  0.957]
phi            0.3530      0.182      1.943  5.203e-02 [-3.107e-03,  0.709]
d              0.2939  8.910e-02      3.299  9.703e-04    [  0.119,  0.469]
beta           0.5464      0.232      2.356  1.845e-02  [9.193e-02,  1.001]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.124      8.136  4.091e-16 [  0.767,  1.253]
========================================================================

Covariance estimator: robust",9984.054819320267,-4987.027409660133,4.281939053984032,2.0692846720507143,1.466251122043567,1.9634688124527964,0.3804776624078223,generalized error
18,EA.BK," ARIMA(3,0,1)(0,0,0)[0]          ","                          Zero Mean - TARCH/ZARCH Model Results                           
==========================================================================================
Dep. Variable:                              EA.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                            TARCH/ZARCH   Log-Likelihood:               -3925.41
Distribution:      Generalized Error Distribution   AIC:                           7862.82
Method:                        Maximum Likelihood   BIC:                           7897.60
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:27:58   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.0251  1.668e-02      1.507      0.132 [-7.562e-03,5.781e-02]
alpha[1]       0.0361  3.037e-02      1.189      0.235 [-2.342e-02,9.563e-02]
alpha[2]   3.9276e-09  3.485e-02  1.127e-07      1.000 [-6.831e-02,6.831e-02]
gamma[1]       0.0559  2.102e-02      2.662  7.777e-03  [1.475e-02,9.715e-02]
beta[1]        0.9359  2.715e-02     34.474 1.983e-260      [  0.883,  0.989]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.106      9.491  2.280e-21 [  0.801,  1.219]
========================================================================

Covariance estimator: robust",7862.821729848643,-3925.4108649243217,2.4591479303869024,1.5681670607390343,0.9687278256810709,1.9996384711871935,0.996207649016683,generalized error
19,BJC.BK," ARIMA(1,0,1)(0,0,0)[0]          ","                            Zero Mean - FIGARCH Model Results                             
==========================================================================================
Dep. Variable:                             BJC.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                FIGARCH   Log-Likelihood:               -5827.13
Distribution:      Generalized Error Distribution   AIC:                           11664.3
Method:                        Maximum Likelihood   BIC:                           11693.2
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:28:07   Df Model:                            0
                              Volatility Model                             
===========================================================================
                 coef    std err          t      P>|t|     95.0% Conf. Int.
---------------------------------------------------------------------------
omega          0.2791      0.172      1.618      0.106 [-5.890e-02,  0.617]
phi            0.2538      0.114      2.224  2.614e-02  [3.014e-02,  0.477]
d              0.4924      0.128      3.854  1.162e-04    [  0.242,  0.743]
beta           0.5611      0.180      3.111  1.862e-03    [  0.208,  0.915]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.101      9.974  1.989e-23 [  0.812,  1.208]
========================================================================

Covariance estimator: robust",11664.257326164623,-5827.1286630823115,11.681403369737588,3.41780680696519,2.185029772716471,2.0040985265260245,0.9130960268726125,generalized error
